"","period","site","dens","spp"
"720",27,"1",0,"Bal.spp"
"721",28,"1",0,"Bal.spp"
"722",29,"1",0,"Bal.spp"
"723",30,"1",0,"Bal.spp"
"724",31,"1",0,"Bal.spp"
"725",32,"1",0,"Bal.spp"
"726",33,"1",0.5,"Bal.spp"
"727",34,"1",0,"Bal.spp"
"728",35,"1",0,"Bal.spp"
"729",36,"1",0,"Bal.spp"
"730",37,"1",0.5,"Bal.spp"
"731",38,"1",0,"Bal.spp"
"732",39,"1",0,"Bal.spp"
"733",40,"1",0,"Bal.spp"
"734",41,"1",2.5,"Bal.spp"
"735",42,"1",0,"Bal.spp"
"736",43,"1",0,"Bal.spp"
"737",44,"1",0.5,"Bal.spp"
"738",45,"1",0,"Bal.spp"
"739",46,"1",0,"Bal.spp"
"740",47,"1",0,"Bal.spp"
"741",48,"1",NA,"Bal.spp"
"742",49,"1",0,"Bal.spp"
"743",50,"1",0,"Bal.spp"
"744",51,"1",0,"Bal.spp"
"745",52,"1",0,"Bal.spp"
"746",53,"1",0,"Bal.spp"
"747",54,"1",0,"Bal.spp"
"748",55,"1",0,"Bal.spp"
"749",56,"1",NA,"Bal.spp"
"750",57,"1",0,"Bal.spp"
"751",58,"1",NA,"Bal.spp"
"752",59,"1",NA,"Bal.spp"
"753",60,"1",NA,"Bal.spp"
"754",61,"1",0,"Bal.spp"
"755",62,"1",NA,"Bal.spp"
"756",63,"1",0,"Bal.spp"
"757",1,"1",0,"Bar.NA"
"758",2,"1",0,"Bar.NA"
"759",3,"1",0,"Bar.NA"
"760",4,"1",0,"Bar.NA"
"761",5,"1",0,"Bar.NA"
"762",6,"1",0,"Bar.NA"
"763",7,"1",0,"Bar.NA"
"764",8,"1",0,"Bar.NA"
"765",9,"1",0,"Bar.NA"
"766",10,"1",0,"Bar.NA"
"767",11,"1",0,"Bar.NA"
"768",12,"1",0.5,"Bar.NA"
"769",13,"1",0,"Bar.NA"
"770",14,"1",0,"Bar.NA"
"771",15,"1",0,"Bar.NA"
"772",16,"1",0,"Bar.NA"
"773",17,"1",0,"Bar.NA"
"774",18,"1",0,"Bar.NA"
"775",19,"1",0,"Bar.NA"
"776",20,"1",NA,"Bar.NA"
"777",21,"1",0,"Bar.NA"
"778",22,"1",0,"Bar.NA"
"779",23,"1",0,"Bar.NA"
"780",24,"1",0,"Bar.NA"
"781",25,"1",0,"Bar.NA"
"782",26,"1",NA,"Bar.NA"
"783",27,"1",0,"Bar.NA"
"784",28,"1",0,"Bar.NA"
"785",29,"1",0,"Bar.NA"
"786",30,"1",0,"Bar.NA"
"787",31,"1",0,"Bar.NA"
"788",32,"1",0,"Bar.NA"
"789",33,"1",0,"Bar.NA"
"790",34,"1",0,"Bar.NA"
"791",35,"1",0,"Bar.NA"
"792",36,"1",0,"Bar.NA"
"793",37,"1",0,"Bar.NA"
"794",38,"1",0,"Bar.NA"
"795",39,"1",0,"Bar.NA"
"796",40,"1",0,"Bar.NA"
"797",41,"1",0,"Bar.NA"
"798",42,"1",1.5,"Bar.NA"
"799",43,"1",0,"Bar.NA"
"800",44,"1",0,"Bar.NA"
"801",45,"1",0,"Bar.NA"
"802",46,"1",0,"Bar.NA"
"803",47,"1",0,"Bar.NA"
"804",48,"1",NA,"Bar.NA"
"805",49,"1",0,"Bar.NA"
"806",50,"1",0,"Bar.NA"
"807",51,"1",0,"Bar.NA"
"808",52,"1",0,"Bar.NA"
"809",53,"1",0,"Bar.NA"
"810",54,"1",0,"Bar.NA"
"811",55,"1",0,"Bar.NA"
"812",56,"1",NA,"Bar.NA"
"813",57,"1",0,"Bar.NA"
"814",58,"1",NA,"Bar.NA"
"815",59,"1",NA,"Bar.NA"
"816",60,"1",NA,"Bar.NA"
"817",61,"1",0,"Bar.NA"
"818",62,"1",NA,"Bar.NA"
"819",63,"1",0,"Bar.NA"
"820",1,"1",5.5,"Bar.sub"
"821",2,"1",11.5,"Bar.sub"
"822",3,"1",13.5,"Bar.sub"
"823",4,"1",9.5,"Bar.sub"
"824",5,"1",19,"Bar.sub"
"825",6,"1",2,"Bar.sub"
"826",7,"1",4.5,"Bar.sub"
"827",8,"1",11.6667,"Bar.sub"
"828",9,"1",0.5,"Bar.sub"
"829",10,"1",0,"Bar.sub"
"830",11,"1",0.5,"Bar.sub"
"831",12,"1",1,"Bar.sub"
"832",13,"1",0,"Bar.sub"
"833",14,"1",1.5,"Bar.sub"
"834",15,"1",0.5,"Bar.sub"
"835",16,"1",1,"Bar.sub"
"836",17,"1",1.5,"Bar.sub"
"837",18,"1",2,"Bar.sub"
"838",19,"1",0,"Bar.sub"
"839",20,"1",NA,"Bar.sub"
"840",21,"1",9.5,"Bar.sub"
"841",22,"1",27.5,"Bar.sub"
"842",23,"1",32,"Bar.sub"
"843",24,"1",47,"Bar.sub"
"844",25,"1",49.5,"Bar.sub"
"845",26,"1",NA,"Bar.sub"
"846",27,"1",44,"Bar.sub"
"847",28,"1",60,"Bar.sub"
"848",29,"1",53.5,"Bar.sub"
"849",30,"1",53.5,"Bar.sub"
"850",31,"1",40.5,"Bar.sub"
"851",32,"1",38.5,"Bar.sub"
"852",33,"1",33.5,"Bar.sub"
"853",34,"1",33,"Bar.sub"
"854",35,"1",37,"Bar.sub"
"855",36,"1",27,"Bar.sub"
"856",37,"1",27,"Bar.sub"
"857",38,"1",13,"Bar.sub"
"858",39,"1",30,"Bar.sub"
"859",40,"1",34,"Bar.sub"
"860",41,"1",40,"Bar.sub"
"861",42,"1",50,"Bar.sub"
"862",43,"1",48,"Bar.sub"
"863",44,"1",57,"Bar.sub"
"864",45,"1",48.5,"Bar.sub"
"865",46,"1",40.5,"Bar.sub"
"866",47,"1",13.5,"Bar.sub"
"867",48,"1",NA,"Bar.sub"
"868",49,"1",15.5,"Bar.sub"
"869",50,"1",30,"Bar.sub"
"870",51,"1",24.5,"Bar.sub"
"871",52,"1",27,"Bar.sub"
"872",53,"1",29,"Bar.sub"
"873",54,"1",27.5,"Bar.sub"
"874",55,"1",33.5,"Bar.sub"
"875",56,"1",NA,"Bar.sub"
"876",57,"1",39,"Bar.sub"
"877",58,"1",NA,"Bar.sub"
"878",59,"1",NA,"Bar.sub"
"879",60,"1",NA,"Bar.sub"
"880",61,"1",25.5,"Bar.sub"
"881",62,"1",NA,"Bar.sub"
"882",63,"1",12.5,"Bar.sub"
"883",1,"1",0,"Bol.vil"
"884",2,"1",0,"Bol.vil"
"885",3,"1",0,"Bol.vil"
"886",4,"1",0,"Bol.vil"
"887",5,"1",0,"Bol.vil"
"888",6,"1",0,"Bol.vil"
"889",7,"1",0,"Bol.vil"
"890",8,"1",0,"Bol.vil"
"891",9,"1",0,"Bol.vil"
"892",10,"1",0,"Bol.vil"
"893",11,"1",0,"Bol.vil"
"894",12,"1",0,"Bol.vil"
"895",13,"1",0,"Bol.vil"
"896",14,"1",0,"Bol.vil"
"897",15,"1",0,"Bol.vil"
"898",16,"1",0,"Bol.vil"
"899",17,"1",0,"Bol.vil"
"900",18,"1",0,"Bol.vil"
"901",19,"1",0,"Bol.vil"
"902",20,"1",NA,"Bol.vil"
"903",21,"1",0,"Bol.vil"
"904",22,"1",0,"Bol.vil"
"905",23,"1",0,"Bol.vil"
"906",24,"1",0,"Bol.vil"
"907",25,"1",0,"Bol.vil"
"908",26,"1",NA,"Bol.vil"
"909",27,"1",0,"Bol.vil"
"910",28,"1",0,"Bol.vil"
"911",29,"1",0,"Bol.vil"
"912",30,"1",0,"Bol.vil"
"913",31,"1",0,"Bol.vil"
"914",32,"1",0,"Bol.vil"
"915",33,"1",0,"Bol.vil"
"916",34,"1",0,"Bol.vil"
"917",35,"1",0,"Bol.vil"
"918",36,"1",0,"Bol.vil"
"919",37,"1",0,"Bol.vil"
"920",38,"1",0,"Bol.vil"
"921",39,"1",0,"Bol.vil"
"922",40,"1",0,"Bol.vil"
"923",41,"1",0,"Bol.vil"
"924",42,"1",0,"Bol.vil"
"925",43,"1",0,"Bol.vil"
"926",44,"1",0,"Bol.vil"
"927",45,"1",0,"Bol.vil"
"928",46,"1",0,"Bol.vil"
"929",47,"1",0,"Bol.vil"
"930",48,"1",NA,"Bol.vil"
"931",49,"1",0,"Bol.vil"
"932",50,"1",0,"Bol.vil"
"933",51,"1",0,"Bol.vil"
"934",52,"1",0,"Bol.vil"
"935",53,"1",0,"Bol.vil"
"936",54,"1",0.5,"Bol.vil"
"937",55,"1",0,"Bol.vil"
"938",56,"1",NA,"Bol.vil"
"939",57,"1",0.5,"Bol.vil"
"940",58,"1",NA,"Bol.vil"
"941",59,"1",NA,"Bol.vil"
"942",60,"1",NA,"Bol.vil"
"943",61,"1",0,"Bol.vil"
"944",62,"1",NA,"Bol.vil"
"945",63,"1",0,"Bol.vil"
"946",1,"1",0.5,"Bos.spp"
"947",2,"1",5.5,"Bos.spp"
"948",3,"1",9,"Bos.spp"
"949",4,"1",9.5,"Bos.spp"
"950",5,"1",5,"Bos.spp"
"951",6,"1",3.5,"Bos.spp"
"952",7,"1",7.5,"Bos.spp"
"953",8,"1",0.5556,"Bos.spp"
"954",9,"1",6.5,"Bos.spp"
"955",10,"1",1.5,"Bos.spp"
"956",11,"1",0,"Bos.spp"
"957",12,"1",6.5,"Bos.spp"
"958",13,"1",12,"Bos.spp"
"959",14,"1",0.5,"Bos.spp"
"960",15,"1",0,"Bos.spp"
"961",16,"1",8,"Bos.spp"
"962",17,"1",0.5,"Bos.spp"
"963",18,"1",1.5,"Bos.spp"
"964",19,"1",5.5,"Bos.spp"
"965",20,"1",NA,"Bos.spp"
"966",21,"1",4.5,"Bos.spp"
"967",22,"1",5,"Bos.spp"
"968",23,"1",0,"Bos.spp"
"969",24,"1",0,"Bos.spp"
"970",25,"1",0,"Bos.spp"
"971",26,"1",NA,"Bos.spp"
"972",27,"1",0.5,"Bos.spp"
"973",28,"1",0,"Bos.spp"
"974",29,"1",0.5,"Bos.spp"
"975",30,"1",0.5,"Bos.spp"
"976",31,"1",0,"Bos.spp"
"977",32,"1",0,"Bos.spp"
"978",33,"1",0,"Bos.spp"
"979",34,"1",0,"Bos.spp"
"980",35,"1",0,"Bos.spp"
"981",36,"1",0,"Bos.spp"
"982",37,"1",0,"Bos.spp"
"983",38,"1",0,"Bos.spp"
"984",39,"1",0,"Bos.spp"
"985",40,"1",0,"Bos.spp"
"986",41,"1",0,"Bos.spp"
"987",42,"1",0,"Bos.spp"
"988",43,"1",0,"Bos.spp"
"989",44,"1",0,"Bos.spp"
"990",45,"1",0,"Bos.spp"
"991",46,"1",0,"Bos.spp"
"992",47,"1",0,"Bos.spp"
"993",48,"1",NA,"Bos.spp"
"994",49,"1",0,"Bos.spp"
"995",50,"1",0.5,"Bos.spp"
"996",51,"1",0,"Bos.spp"
"997",52,"1",0,"Bos.spp"
"998",53,"1",0,"Bos.spp"
"999",54,"1",0,"Bos.spp"
"1000",55,"1",0,"Bos.spp"
"1001",56,"1",NA,"Bos.spp"
"1002",57,"1",0,"Bos.spp"
"1003",58,"1",NA,"Bos.spp"
"1004",59,"1",NA,"Bos.spp"
"1005",60,"1",NA,"Bos.spp"
"1006",61,"1",0.5,"Bos.spp"
"1007",62,"1",NA,"Bos.spp"
"1008",63,"1",1,"Bos.spp"
"1009",1,"1",0,"Bot.far"
"1010",2,"1",0,"Bot.far"
"1011",3,"1",0,"Bot.far"
"1012",4,"1",0,"Bot.far"
"1013",5,"1",0,"Bot.far"
"1014",6,"1",0,"Bot.far"
"1015",7,"1",0,"Bot.far"
"1016",8,"1",0,"Bot.far"
"1017",9,"1",0,"Bot.far"
"1018",10,"1",0,"Bot.far"
"1019",11,"1",0,"Bot.far"
"1020",12,"1",0,"Bot.far"
"1021",13,"1",0,"Bot.far"
"1022",14,"1",0,"Bot.far"
"1023",15,"1",0,"Bot.far"
"1024",16,"1",0,"Bot.far"
"1025",17,"1",0,"Bot.far"
"1026",18,"1",0,"Bot.far"
"1027",19,"1",0,"Bot.far"
"1028",20,"1",NA,"Bot.far"
"1029",21,"1",0,"Bot.far"
"1030",22,"1",0,"Bot.far"
"1031",23,"1",0,"Bot.far"
"1032",24,"1",0,"Bot.far"
"1033",25,"1",0,"Bot.far"
"1034",26,"1",NA,"Bot.far"
"1035",27,"1",0,"Bot.far"
"1036",28,"1",0,"Bot.far"
"1037",29,"1",0,"Bot.far"
"1038",30,"1",0,"Bot.far"
"1039",31,"1",0,"Bot.far"
"1040",32,"1",0,"Bot.far"
"1041",33,"1",0,"Bot.far"
"1042",34,"1",0,"Bot.far"
"1043",35,"1",0,"Bot.far"
"1044",36,"1",0,"Bot.far"
"1045",37,"1",0,"Bot.far"
"1046",38,"1",0,"Bot.far"
"1047",39,"1",0,"Bot.far"
"1048",40,"1",0,"Bot.far"
"1049",41,"1",0,"Bot.far"
"1050",42,"1",0,"Bot.far"
"1051",43,"1",0,"Bot.far"
"1052",44,"1",0,"Bot.far"
"1053",45,"1",0,"Bot.far"
"1054",46,"1",0,"Bot.far"
"1055",47,"1",0,"Bot.far"
"1056",48,"1",NA,"Bot.far"
"1057",49,"1",0,"Bot.far"
"1058",50,"1",0,"Bot.far"
"1059",51,"1",0,"Bot.far"
"1060",52,"1",0,"Bot.far"
"1061",53,"1",0,"Bot.far"
"1062",54,"1",0,"Bot.far"
"1063",55,"1",0,"Bot.far"
"1064",56,"1",NA,"Bot.far"
"1065",57,"1",0,"Bot.far"
"1066",58,"1",NA,"Bot.far"
"1067",59,"1",NA,"Bot.far"
"1068",60,"1",NA,"Bot.far"
"1069",61,"1",0,"Bot.far"
"1070",62,"1",NA,"Bot.far"
"1071",63,"1",0,"Bot.far"
"1072",1,"1",0,"Bot.pse"
"1073",2,"1",0,"Bot.pse"
"1074",3,"1",0,"Bot.pse"
"1075",4,"1",0,"Bot.pse"
"1076",5,"1",0,"Bot.pse"
"1077",6,"1",0,"Bot.pse"
"1078",7,"1",0,"Bot.pse"
"1079",8,"1",0,"Bot.pse"
"1080",9,"1",0,"Bot.pse"
"1081",10,"1",0,"Bot.pse"
"1082",11,"1",0,"Bot.pse"
"1083",12,"1",0,"Bot.pse"
"1084",13,"1",0,"Bot.pse"
"1085",14,"1",0,"Bot.pse"
"1086",15,"1",0,"Bot.pse"
"1087",16,"1",0,"Bot.pse"
"1088",17,"1",0,"Bot.pse"
"1089",18,"1",0,"Bot.pse"
"1090",19,"1",0,"Bot.pse"
"1091",20,"1",NA,"Bot.pse"
"1092",21,"1",0,"Bot.pse"
"1093",22,"1",0,"Bot.pse"
"1094",23,"1",0,"Bot.pse"
"1095",24,"1",0,"Bot.pse"
"1096",25,"1",0,"Bot.pse"
"1097",26,"1",NA,"Bot.pse"
"1098",27,"1",0,"Bot.pse"
"1099",28,"1",0,"Bot.pse"
"1100",29,"1",0,"Bot.pse"
"1101",30,"1",0,"Bot.pse"
"1102",31,"1",0,"Bot.pse"
"1103",32,"1",0,"Bot.pse"
"1104",33,"1",0,"Bot.pse"
"1105",34,"1",0,"Bot.pse"
"1106",35,"1",0,"Bot.pse"
"1107",36,"1",0,"Bot.pse"
"1108",37,"1",0,"Bot.pse"
"1109",38,"1",0,"Bot.pse"
"1110",39,"1",0,"Bot.pse"
"1111",40,"1",0,"Bot.pse"
"1112",41,"1",0,"Bot.pse"
"1113",42,"1",0,"Bot.pse"
"1114",43,"1",0,"Bot.pse"
"1115",44,"1",0,"Bot.pse"
"1116",45,"1",0,"Bot.pse"
"1117",46,"1",0,"Bot.pse"
"1118",47,"1",0,"Bot.pse"
"1119",48,"1",NA,"Bot.pse"
"1120",49,"1",0,"Bot.pse"
"1121",50,"1",0,"Bot.pse"
"1122",51,"1",0,"Bot.pse"
"1123",52,"1",0,"Bot.pse"
"1124",53,"1",0,"Bot.pse"
"1125",54,"1",0,"Bot.pse"
"1126",55,"1",0,"Bot.pse"
"1127",56,"1",NA,"Bot.pse"
"1128",57,"1",0,"Bot.pse"
"1129",58,"1",NA,"Bot.pse"
"1130",59,"1",NA,"Bot.pse"
"1131",60,"1",NA,"Bot.pse"
"1132",61,"1",0,"Bot.pse"
"1133",62,"1",NA,"Bot.pse"
"1134",63,"1",0,"Bot.pse"
"1135",1,"1",0,"Bry.cor"
"1136",2,"1",0,"Bry.cor"
"1137",3,"1",0,"Bry.cor"
"1138",4,"1",0,"Bry.cor"
"1139",5,"1",0,"Bry.cor"
"1140",6,"1",0,"Bry.cor"
"1141",7,"1",0,"Bry.cor"
"1142",8,"1",0,"Bry.cor"
"1143",9,"1",0,"Bry.cor"
"1144",10,"1",0,"Bry.cor"
"1145",11,"1",0,"Bry.cor"
"1146",12,"1",1,"Bry.cor"
"1147",13,"1",0,"Bry.cor"
"1148",14,"1",0,"Bry.cor"
"1149",15,"1",0,"Bry.cor"
"1150",16,"1",0.5,"Bry.cor"
"1151",17,"1",0,"Bry.cor"
"1152",18,"1",0,"Bry.cor"
"1153",19,"1",0,"Bry.cor"
"1154",20,"1",NA,"Bry.cor"
"1155",21,"1",0,"Bry.cor"
"1156",22,"1",0,"Bry.cor"
"1157",23,"1",0,"Bry.cor"
"1158",24,"1",0,"Bry.cor"
"1159",25,"1",0,"Bry.cor"
"1160",26,"1",NA,"Bry.cor"
"1161",27,"1",0,"Bry.cor"
"1162",28,"1",0,"Bry.cor"
"1163",29,"1",0,"Bry.cor"
"1164",30,"1",0,"Bry.cor"
"1165",31,"1",0,"Bry.cor"
"1166",32,"1",0,"Bry.cor"
"1167",33,"1",0,"Bry.cor"
"1168",34,"1",0,"Bry.cor"
"1169",35,"1",0,"Bry.cor"
"1170",36,"1",0,"Bry.cor"
"1171",37,"1",0,"Bry.cor"
"1172",38,"1",0,"Bry.cor"
"1173",39,"1",0,"Bry.cor"
"1174",40,"1",0,"Bry.cor"
"1175",41,"1",0,"Bry.cor"
"1176",42,"1",0,"Bry.cor"
"1177",43,"1",0,"Bry.cor"
"1178",44,"1",0,"Bry.cor"
"1179",45,"1",0,"Bry.cor"
"1180",46,"1",0,"Bry.cor"
"1181",47,"1",0,"Bry.cor"
"1182",48,"1",NA,"Bry.cor"
"1183",49,"1",0,"Bry.cor"
"1184",50,"1",0,"Bry.cor"
"1185",51,"1",0,"Bry.cor"
"1186",52,"1",0,"Bry.cor"
"1187",53,"1",0,"Bry.cor"
"1188",54,"1",0,"Bry.cor"
"1189",55,"1",0,"Bry.cor"
"1190",56,"1",NA,"Bry.cor"
"1191",57,"1",0,"Bry.cor"
"1192",58,"1",NA,"Bry.cor"
"1193",59,"1",NA,"Bry.cor"
"1194",60,"1",NA,"Bry.cor"
"1195",61,"1",0,"Bry.cor"
"1196",62,"1",NA,"Bry.cor"
"1197",63,"1",0,"Bry.cor"
"1198",1,"1",0,"Bug.spp"
"1199",2,"1",0,"Bug.spp"
"1200",3,"1",0,"Bug.spp"
"1201",4,"1",0,"Bug.spp"
"1202",5,"1",0,"Bug.spp"
"1203",6,"1",0,"Bug.spp"
"1204",7,"1",0,"Bug.spp"
"1205",8,"1",0,"Bug.spp"
"1206",9,"1",0,"Bug.spp"
"1207",10,"1",0,"Bug.spp"
"1208",11,"1",0,"Bug.spp"
"1209",12,"1",0,"Bug.spp"
"1210",13,"1",0,"Bug.spp"
"1211",14,"1",0,"Bug.spp"
"1212",15,"1",0,"Bug.spp"
"1213",16,"1",0,"Bug.spp"
"1214",17,"1",0,"Bug.spp"
"1215",18,"1",0,"Bug.spp"
"1216",19,"1",0,"Bug.spp"
"1217",20,"1",NA,"Bug.spp"
"1218",21,"1",0,"Bug.spp"
"1219",22,"1",0,"Bug.spp"
"1220",23,"1",0,"Bug.spp"
"1221",24,"1",0,"Bug.spp"
"1222",25,"1",0,"Bug.spp"
"1223",26,"1",NA,"Bug.spp"
"1224",27,"1",0,"Bug.spp"
"1225",28,"1",0,"Bug.spp"
"1226",29,"1",0,"Bug.spp"
"1227",30,"1",0,"Bug.spp"
"1228",31,"1",0,"Bug.spp"
"1229",32,"1",0,"Bug.spp"
"1230",33,"1",0,"Bug.spp"
"1231",34,"1",0,"Bug.spp"
"1232",35,"1",0,"Bug.spp"
"1233",36,"1",0,"Bug.spp"
"1234",37,"1",0,"Bug.spp"
"1235",38,"1",0,"Bug.spp"
"1236",39,"1",0,"Bug.spp"
"1237",40,"1",0,"Bug.spp"
"1238",41,"1",0,"Bug.spp"
"1239",42,"1",0,"Bug.spp"
"1240",43,"1",0,"Bug.spp"
"1241",44,"1",0,"Bug.spp"
"1242",45,"1",0,"Bug.spp"
"1243",46,"1",0,"Bug.spp"
"1244",47,"1",0,"Bug.spp"
"1245",48,"1",NA,"Bug.spp"
"1246",49,"1",0,"Bug.spp"
"1247",50,"1",0,"Bug.spp"
"1248",51,"1",0,"Bug.spp"
"1249",52,"1",0,"Bug.spp"
"1250",53,"1",0,"Bug.spp"
"1251",54,"1",0,"Bug.spp"
"1252",55,"1",0,"Bug.spp"
"1253",56,"1",NA,"Bug.spp"
"1254",57,"1",0,"Bug.spp"
"1255",58,"1",NA,"Bug.spp"
"1256",59,"1",NA,"Bug.spp"
"1257",60,"1",NA,"Bug.spp"
"1258",61,"1",0,"Bug.spp"
"1259",62,"1",NA,"Bug.spp"
"1260",63,"1",0,"Bug.spp"
"1261",1,"1",0,"Cal.fla"
"1262",2,"1",0,"Cal.fla"
"1263",3,"1",0,"Cal.fla"
"1264",4,"1",0.5,"Cal.fla"
"1265",5,"1",0,"Cal.fla"
"1266",6,"1",0,"Cal.fla"
"1267",7,"1",0,"Cal.fla"
"1268",8,"1",0,"Cal.fla"
"1269",9,"1",0,"Cal.fla"
"1270",10,"1",0,"Cal.fla"
"1271",11,"1",0,"Cal.fla"
"1272",12,"1",0,"Cal.fla"
"1273",13,"1",0,"Cal.fla"
"1274",14,"1",0,"Cal.fla"
"1275",15,"1",0,"Cal.fla"
"1276",16,"1",0,"Cal.fla"
"1277",17,"1",0,"Cal.fla"
"1278",18,"1",0,"Cal.fla"
"1279",19,"1",0,"Cal.fla"
"1280",20,"1",NA,"Cal.fla"
"1281",21,"1",0,"Cal.fla"
"1282",22,"1",0,"Cal.fla"
"1283",23,"1",0,"Cal.fla"
"1284",24,"1",0,"Cal.fla"
"1285",25,"1",0,"Cal.fla"
"1286",26,"1",NA,"Cal.fla"
"1287",27,"1",0,"Cal.fla"
"1288",28,"1",0,"Cal.fla"
"1289",29,"1",0,"Cal.fla"
"1290",30,"1",0,"Cal.fla"
"1291",31,"1",0,"Cal.fla"
"1292",32,"1",0,"Cal.fla"
"1293",33,"1",0,"Cal.fla"
"1294",34,"1",0,"Cal.fla"
"1295",35,"1",0,"Cal.fla"
"1296",36,"1",0,"Cal.fla"
"1297",37,"1",0,"Cal.fla"
"1298",38,"1",0,"Cal.fla"
"1299",39,"1",0,"Cal.fla"
"1300",40,"1",0,"Cal.fla"
"1301",41,"1",0,"Cal.fla"
"1302",42,"1",0,"Cal.fla"
"1303",43,"1",0,"Cal.fla"
"1304",44,"1",0,"Cal.fla"
"1305",45,"1",0,"Cal.fla"
"1306",46,"1",0,"Cal.fla"
"1307",47,"1",0,"Cal.fla"
"1308",48,"1",NA,"Cal.fla"
"1309",49,"1",0,"Cal.fla"
"1310",50,"1",0,"Cal.fla"
"1311",51,"1",0,"Cal.fla"
"1312",52,"1",0,"Cal.fla"
"1313",53,"1",0,"Cal.fla"
"1314",54,"1",0,"Cal.fla"
"1315",55,"1",0,"Cal.fla"
"1316",56,"1",NA,"Cal.fla"
"1317",57,"1",0,"Cal.fla"
"1318",58,"1",NA,"Cal.fla"
"1319",59,"1",NA,"Cal.fla"
"1320",60,"1",NA,"Cal.fla"
"1321",61,"1",0,"Cal.fla"
"1322",62,"1",NA,"Cal.fla"
"1323",63,"1",0,"Cal.fla"
"1324",1,"1",19.5,"Cal.spp"
"1325",2,"1",16,"Cal.spp"
"1326",3,"1",14.5,"Cal.spp"
"1327",4,"1",16,"Cal.spp"
"1328",5,"1",17,"Cal.spp"
"1329",6,"1",21.5,"Cal.spp"
"1330",7,"1",14.5,"Cal.spp"
"1331",8,"1",19.4444,"Cal.spp"
"1332",9,"1",17,"Cal.spp"
"1333",10,"1",22.5,"Cal.spp"
"1334",11,"1",21,"Cal.spp"
"1335",12,"1",21.5,"Cal.spp"
"1336",13,"1",22,"Cal.spp"
"1337",14,"1",29.5,"Cal.spp"
"1338",15,"1",27.5,"Cal.spp"
"1339",16,"1",16,"Cal.spp"
"1340",17,"1",25.5,"Cal.spp"
"1341",18,"1",28,"Cal.spp"
"1342",19,"1",23.5,"Cal.spp"
"1343",20,"1",NA,"Cal.spp"
"1344",21,"1",19,"Cal.spp"
"1345",22,"1",11.5,"Cal.spp"
"1346",23,"1",8,"Cal.spp"
"1347",24,"1",6,"Cal.spp"
"1348",25,"1",5,"Cal.spp"
"1349",26,"1",NA,"Cal.spp"
"1350",27,"1",3,"Cal.spp"
"1351",28,"1",0.5,"Cal.spp"
"1352",29,"1",3,"Cal.spp"
"1353",30,"1",1,"Cal.spp"
"1354",31,"1",0.5,"Cal.spp"
"1355",32,"1",0.5,"Cal.spp"
"1356",33,"1",1.5,"Cal.spp"
"1357",34,"1",1,"Cal.spp"
"1358",35,"1",3,"Cal.spp"
"1359",36,"1",1.5,"Cal.spp"
"1360",37,"1",2.5,"Cal.spp"
"1361",38,"1",4,"Cal.spp"
"1362",39,"1",5,"Cal.spp"
"1363",40,"1",4.5,"Cal.spp"
"1364",41,"1",4,"Cal.spp"
"1365",42,"1",3,"Cal.spp"
"1366",43,"1",3.5,"Cal.spp"
"1367",44,"1",2,"Cal.spp"
"1368",45,"1",3,"Cal.spp"
"1369",46,"1",1.5,"Cal.spp"
"1370",47,"1",2.5,"Cal.spp"
"1371",48,"1",NA,"Cal.spp"
"1372",49,"1",2,"Cal.spp"
"1373",50,"1",1,"Cal.spp"
"1374",51,"1",0.5,"Cal.spp"
"1375",52,"1",0.5,"Cal.spp"
"1376",53,"1",0,"Cal.spp"
"1377",54,"1",0.5,"Cal.spp"
"1378",55,"1",0.5,"Cal.spp"
"1379",56,"1",NA,"Cal.spp"
"1380",57,"1",1.5,"Cal.spp"
"1381",58,"1",NA,"Cal.spp"
"1382",59,"1",NA,"Cal.spp"
"1383",60,"1",NA,"Cal.spp"
"1384",61,"1",0.5,"Cal.spp"
"1385",62,"1",NA,"Cal.spp"
"1386",63,"1",1,"Cal.spp"
"1387",1,"1",0,"Cel.cos"
"1388",2,"1",0,"Cel.cos"
"1389",3,"1",0.5,"Cel.cos"
"1390",4,"1",0,"Cel.cos"
"1391",5,"1",0.5,"Cel.cos"
"1392",6,"1",0,"Cel.cos"
"1393",7,"1",0,"Cel.cos"
"1394",8,"1",0,"Cel.cos"
"1395",9,"1",0,"Cel.cos"
"1396",10,"1",0,"Cel.cos"
"1397",11,"1",0,"Cel.cos"
"1398",12,"1",0,"Cel.cos"
"1399",13,"1",0,"Cel.cos"
"1400",14,"1",0,"Cel.cos"
"1401",15,"1",0,"Cel.cos"
"1402",16,"1",0,"Cel.cos"
"1403",17,"1",0,"Cel.cos"
"1404",18,"1",0,"Cel.cos"
"1405",19,"1",0,"Cel.cos"
"1406",20,"1",NA,"Cel.cos"
"1407",21,"1",0,"Cel.cos"
"1408",22,"1",0,"Cel.cos"
"1409",23,"1",0,"Cel.cos"
"1410",24,"1",0,"Cel.cos"
"1411",25,"1",0,"Cel.cos"
"1412",26,"1",NA,"Cel.cos"
"1413",27,"1",0,"Cel.cos"
"1414",28,"1",0,"Cel.cos"
"1415",29,"1",0,"Cel.cos"
"1416",30,"1",0,"Cel.cos"
"1417",31,"1",0,"Cel.cos"
"1418",32,"1",0,"Cel.cos"
"1419",33,"1",0,"Cel.cos"
"1420",34,"1",0,"Cel.cos"
"1421",35,"1",0,"Cel.cos"
"1422",36,"1",0,"Cel.cos"
